YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,VAR_SP,VAR_CM
2008,10,Oct,65+,67.26,PRIVATE,all,all,sales,month
2008,11,Nov,19-24,2204.09,NATIONAL,all,all,sales,month
2008,11,Nov,19-24,421.37,PRIVATE,all,all,sales,month
2008,11,Nov,25-34,7301.81,NATIONAL,all,all,sales,month
2008,11,Nov,25-34,31705.58,PRIVATE,all,all,sales,month
2008,11,Nov,35-44,7939.99,NATIONAL,all,all,sales,month
2008,11,Nov,35-44,13019.39,PRIVATE,all,all,sales,month
2008,11,Nov,45-54,8738.52,NATIONAL,all,all,sales,month
2008,11,Nov,45-54,5019.52,PRIVATE,all,all,sales,month
2008,11,Nov,55-64,1040.92,NATIONAL,all,all,sales,month
2008,11,Nov,55-64,222.13000000000002,PRIVATE,all,all,sales,month
2008,11,Nov,65+,421.05,NATIONAL,all,all,sales,month
2008,11,Nov,65+,90.32,PRIVATE,all,all,sales,month
2008,12,Dec,19-24,790.1800000000001,NATIONAL,all,all,sales,month
2008,12,Dec,19-24,147.35,PRIVATE,all,all,sales,month
2008,12,Dec,25-34,2484.27,NATIONAL,all,all,sales,month
2008,12,Dec,25-34,13240.36,PRIVATE,all,all,sales,month
2008,12,Dec,35-44,2656.07,NATIONAL,all,all,sales,month
2008,12,Dec,35-44,4063.92,PRIVATE,all,all,sales,month
2008,12,Dec,45-54,2729.41,NATIONAL,all,all,sales,month
2008,12,Dec,45-54,1582.34,PRIVATE,all,all,sales,month
2008,12,Dec,55-64,458.29,NATIONAL,all,all,sales,month
2008,12,Dec,55-64,56.81,PRIVATE,all,all,sales,month
2008,12,Dec,65+,135.82,NATIONAL,all,all,sales,month
2008,12,Dec,65+,41.07,PRIVATE,all,all,sales,month
2007,1,Jan,all,2395.37,NATIONAL,all,all,sales,month
2007,1,Jan,all,2192.6200000000003,PRIVATE,all,all,sales,month
2007,2,Feb,all,8331.46,NATIONAL,all,all,sales,month
2007,2,Feb,all,9425.810000000001,PRIVATE,all,all,sales,month
2007,3,Mar,all,13893.28,NATIONAL,all,all,sales,month
2007,3,Mar,all,17583.72,PRIVATE,all,all,sales,month
2007,4,Apr,all,20092.43,NATIONAL,all,all,sales,month
2007,4,Apr,all,27975.61,PRIVATE,all,all,sales,month
2007,5,May,all,24749.73,NATIONAL,all,all,sales,month
2007,5,May,all,47304.89,PRIVATE,all,all,sales,month
2007,6,Jun,all,19561.03,NATIONAL,all,all,sales,month
2007,6,Jun,all,42898.32,PRIVATE,all,all,sales,month
2007,7,Jul,all,19416.149999999998,NATIONAL,all,all,sales,month
2007,7,Jul,all,41373.84,PRIVATE,all,all,sales,month
2007,8,Aug,all,23461.3,NATIONAL,all,all,sales,month
2007,8,Aug,all,46947.4,PRIVATE,all,all,sales,month
2007,9,Sep,all,19368.18,NATIONAL,all,all,sales,month
2007,9,Sep,all,37050.25,PRIVATE,all,all,sales,month
2007,10,Oct,all,20558.0,NATIONAL,all,all,sales,month
2007,10,Oct,all,36307.39,PRIVATE,all,all,sales,month
2007,11,Nov,all,27245.25,NATIONAL,all,all,sales,month
2007,11,Nov,all,46283.94,PRIVATE,all,all,sales,month
2007,12,Dec,all,22480.0,NATIONAL,all,all,sales,month
2007,12,Dec,all,39159.77,PRIVATE,all,all,sales,month
2008,1,Jan,all,21736.239999999998,NATIONAL,all,all,sales,month
2008,1,Jan,all,41636.31,PRIVATE,all,all,sales,month
2008,2,Feb,all,27155.43,NATIONAL,all,all,sales,month
2008,2,Feb,all,57674.53,PRIVATE,all,all,sales,month
2008,3,Mar,all,23592.86,NATIONAL,all,all,sales,month
2008,3,Mar,all,43871.71,PRIVATE,all,all,sales,month
2008,4,Apr,all,24379.48,NATIONAL,all,all,sales,month
2008,4,Apr,all,44919.32,PRIVATE,all,all,sales,month
2008,5,May,all,25985.84,NATIONAL,all,all,sales,month
2008,5,May,all,59684.020000000004,PRIVATE,all,all,sales,month
2008,6,Jun,all,23158.149999999998,NATIONAL,all,all,sales,month
2008,6,Jun,all,41546.58,PRIVATE,all,all,sales,month
2008,7,Jul,all,19566.91,NATIONAL,all,all,sales,month
2008,7,Jul,all,39296.41,PRIVATE,all,all,sales,month
2008,8,Aug,all,25491.03,NATIONAL,all,all,sales,month
2008,8,Aug,all,49363.09,PRIVATE,all,all,sales,month
2008,9,Sep,all,19955.379999999997,NATIONAL,all,all,sales,month
2008,9,Sep,all,39898.12,PRIVATE,all,all,sales,month
2008,10,Oct,all,22137.8,NATIONAL,all,all,sales,month
2008,10,Oct,all,40082.94,PRIVATE,all,all,sales,month
2008,11,Nov,all,27646.38,NATIONAL,all,all,sales,month
2008,11,Nov,all,50478.31,PRIVATE,all,all,sales,month
2008,12,Dec,all,9254.04,NATIONAL,all,all,sales,month
2008,12,Dec,all,19131.850000000002,PRIVATE,all,all,sales,month
2007,1,Jan,19-24,218.71,all,DRY FOOD,all,sales,month
2007,1,Jan,25-34,599.51,all,DRY FOOD,all,sales,month
2007,1,Jan,25-34,423.23,all,FRESH FOOD,all,sales,month
2007,1,Jan,25-34,216.06,all,NON FOOD,all,sales,month
2007,1,Jan,35-44,1086.51,all,DRY FOOD,all,sales,month
2007,1,Jan,35-44,648.35,all,FRESH FOOD,all,sales,month
2007,1,Jan,35-44,25.0,all,NON FOOD,all,sales,month
2007,1,Jan,45-54,590.97,all,DRY FOOD,all,sales,month
2007,1,Jan,45-54,633.79,all,FRESH FOOD,all,sales,month
2007,1,Jan,55-64,117.7,all,FRESH FOOD,all,sales,month
2007,1,Jan,65+,2.9499999999999997,all,DRY FOOD,all,sales,month
2007,1,Jan,65+,25.21,all,FRESH FOOD,all,sales,month
2007,2,Feb,19-24,967.37,all,DRY FOOD,all,sales,month
2007,2,Feb,25-34,2004.27,all,DRY FOOD,all,sales,month
2007,2,Feb,25-34,1526.42,all,FRESH FOOD,all,sales,month
2007,2,Feb,25-34,3375.62,all,NON FOOD,all,sales,month
2007,2,Feb,35-44,3303.0,all,DRY FOOD,all,sales,month
2007,2,Feb,35-44,1999.1200000000001,all,FRESH FOOD,all,sales,month
2007,2,Feb,35-44,249.38,all,NON FOOD,all,sales,month
2007,2,Feb,45-54,1687.31,all,DRY FOOD,all,sales,month
2007,2,Feb,45-54,2050.89,all,FRESH FOOD,all,sales,month
2007,2,Feb,55-64,469.79,all,FRESH FOOD,all,sales,month
2007,2,Feb,65+,20.96,all,DRY FOOD,all,sales,month
2007,2,Feb,65+,103.14,all,FRESH FOOD,all,sales,month
2007,3,Mar,19-24,1635.19,all,DRY FOOD,all,sales,month
2007,3,Mar,25-34,3361.76,all,DRY FOOD,all,sales,month
2007,3,Mar,25-34,2754.42,all,FRESH FOOD,all,sales,month
2007,3,Mar,25-34,8888.68,all,NON FOOD,all,sales,month
2007,3,Mar,35-44,5064.89,all,DRY FOOD,all,sales,month
2007,3,Mar,35-44,2729.36,all,FRESH FOOD,all,sales,month
2007,3,Mar,35-44,457.48,all,NON FOOD,all,sales,month
2007,3,Mar,45-54,2166.6,all,DRY FOOD,all,sales,month
2007,3,Mar,45-54,3414.64,all,FRESH FOOD,all,sales,month
2007,3,Mar,55-64,751.48,all,FRESH FOOD,all,sales,month
2007,3,Mar,65+,27.57,all,DRY FOOD,all,sales,month
2007,3,Mar,65+,224.93,all,FRESH FOOD,all,sales,month
2007,4,Apr,19-24,2783.32,all,DRY FOOD,all,sales,month
2007,4,Apr,25-34,4525.19,all,DRY FOOD,all,sales,month
2007,4,Apr,25-34,4158.09,all,FRESH FOOD,all,sales,month
2007,4,Apr,25-34,14649.18,all,NON FOOD,all,sales,month
2007,4,Apr,35-44,8161.82,all,DRY FOOD,all,sales,month
2007,4,Apr,35-44,3814.75,all,FRESH FOOD,all,sales,month
2007,4,Apr,35-44,973.6,all,NON FOOD,all,sales,month
2007,4,Apr,45-54,3717.36,all,DRY FOOD,all,sales,month
2007,4,Apr,45-54,4121.77,all,FRESH FOOD,all,sales,month
2007,4,Apr,55-64,784.62,all,FRESH FOOD,all,sales,month
2007,4,Apr,65+,35.22,all,DRY FOOD,all,sales,month
2007,4,Apr,65+,343.12,all,FRESH FOOD,all,sales,month
2007,5,May,19-24,2429.8,all,DRY FOOD,all,sales,month
2007,5,May,25-34,6674.19,all,DRY FOOD,all,sales,month
2007,5,May,25-34,5059.57,all,FRESH FOOD,all,sales,month
2007,5,May,25-34,28820.69,all,NON FOOD,all,sales,month
2007,5,May,35-44,9763.77,all,DRY FOOD,all,sales,month
2007,5,May,35-44,5052.62,all,FRESH FOOD,all,sales,month
2007,5,May,35-44,1690.86,all,NON FOOD,all,sales,month
2007,5,May,45-54,4658.0,all,DRY FOOD,all,sales,month
2007,5,May,45-54,6466.16,all,FRESH FOOD,all,sales,month
2007,5,May,55-64,941.89,all,FRESH FOOD,all,sales,month
2007,5,May,65+,75.39999999999999,all,DRY FOOD,all,sales,month
2007,5,May,65+,421.67,all,FRESH FOOD,all,sales,month
2007,6,Jun,19-24,1813.58,all,DRY FOOD,all,sales,month
2007,6,Jun,25-34,5484.31,all,DRY FOOD,all,sales,month
2007,6,Jun,25-34,3646.2,all,FRESH FOOD,all,sales,month
2007,6,Jun,25-34,28565.33,all,NON FOOD,all,sales,month
2007,6,Jun,35-44,8108.4800000000005,all,DRY FOOD,all,sales,month
2007,6,Jun,35-44,3963.0,all,FRESH FOOD,all,sales,month
2007,6,Jun,35-44,1333.13,all,NON FOOD,all,sales,month
2007,6,Jun,45-54,3709.09,all,DRY FOOD,all,sales,month
2007,6,Jun,45-54,4574.02,all,FRESH FOOD,all,sales,month
2007,6,Jun,55-64,960.63,all,FRESH FOOD,all,sales,month
2007,6,Jun,65+,62.699999999999996,all,DRY FOOD,all,sales,month
2007,6,Jun,65+,238.88,all,FRESH FOOD,all,sales,month
2007,7,Jul,19-24,2355.8,all,DRY FOOD,all,sales,month
2007,7,Jul,25-34,4864.07,all,DRY FOOD,all,sales,month
2007,7,Jul,25-34,3768.56,all,FRESH FOOD,all,sales,month
2007,7,Jul,25-34,26459.2,all,NON FOOD,all,sales,month
2007,7,Jul,35-44,7721.54,all,DRY FOOD,all,sales,month
2007,7,Jul,35-44,4445.69,all,FRESH FOOD,all,sales,month
2007,7,Jul,35-44,1868.11,all,NON FOOD,all,sales,month
2007,7,Jul,45-54,3827.2,all,DRY FOOD,all,sales,month
2007,7,Jul,45-54,4397.34,all,FRESH FOOD,all,sales,month
2007,7,Jul,55-64,692.93,all,FRESH FOOD,all,sales,month
2007,7,Jul,65+,87.86,all,DRY FOOD,all,sales,month
2007,7,Jul,65+,301.69,all,FRESH FOOD,all,sales,month
2007,8,Aug,19-24,2662.5,all,DRY FOOD,all,sales,month
2007,8,Aug,25-34,5792.88,all,DRY FOOD,all,sales,month
2007,8,Aug,25-34,4190.84,all,FRESH FOOD,all,sales,month
2007,8,Aug,25-34,27608.9,all,NON FOOD,all,sales,month
2007,8,Aug,35-44,10493.45,all,DRY FOOD,all,sales,month
2007,8,Aug,35-44,5367.56,all,FRESH FOOD,all,sales,month
2007,8,Aug,35-44,1586.73,all,NON FOOD,all,sales,month
2007,8,Aug,45-54,4989.58,all,DRY FOOD,all,sales,month
2007,8,Aug,45-54,6626.4800000000005,all,FRESH FOOD,all,sales,month
2007,8,Aug,55-64,650.61,all,FRESH FOOD,all,sales,month
2007,8,Aug,65+,91.08999999999999,all,DRY FOOD,all,sales,month
2007,8,Aug,65+,348.08,all,FRESH FOOD,all,sales,month
2007,9,Sep,19-24,1645.8500000000001,all,DRY FOOD,all,sales,month
2007,9,Sep,25-34,5342.51,all,DRY FOOD,all,sales,month
2007,9,Sep,25-34,3250.95,all,FRESH FOOD,all,sales,month
2007,9,Sep,25-34,20431.86,all,NON FOOD,all,sales,month
2007,9,Sep,35-44,8451.77,all,DRY FOOD,all,sales,month
2007,9,Sep,35-44,4616.88,all,FRESH FOOD,all,sales,month
2007,9,Sep,35-44,1302.93,all,NON FOOD,all,sales,month
2007,9,Sep,45-54,5533.17,all,DRY FOOD,all,sales,month
2007,9,Sep,45-54,4301.26,all,FRESH FOOD,all,sales,month
2007,9,Sep,55-64,1189.36,all,FRESH FOOD,all,sales,month
2007,9,Sep,65+,57.64,all,DRY FOOD,all,sales,month
2007,9,Sep,65+,294.25,all,FRESH FOOD,all,sales,month
2007,10,Oct,19-24,1683.24,all,DRY FOOD,all,sales,month
2007,10,Oct,25-34,5576.06,all,DRY FOOD,all,sales,month
2007,10,Oct,25-34,3517.21,all,FRESH FOOD,all,sales,month
2007,10,Oct,25-34,20328.75,all,NON FOOD,all,sales,month
2007,10,Oct,35-44,8451.97,all,DRY FOOD,all,sales,month
2007,10,Oct,35-44,4849.09,all,FRESH FOOD,all,sales,month
2007,10,Oct,35-44,1233.24,all,NON FOOD,all,sales,month
2007,10,Oct,45-54,4611.38,all,DRY FOOD,all,sales,month
2007,10,Oct,45-54,5319.07,all,FRESH FOOD,all,sales,month
2007,10,Oct,55-64,849.12,all,FRESH FOOD,all,sales,month
2007,10,Oct,65+,64.78,all,DRY FOOD,all,sales,month
2007,10,Oct,65+,381.48,all,FRESH FOOD,all,sales,month
2007,11,Nov,19-24,2888.91,all,DRY FOOD,all,sales,month
2007,11,Nov,25-34,7292.35,all,DRY FOOD,all,sales,month
2007,11,Nov,25-34,4535.19,all,FRESH FOOD,all,sales,month
2007,11,Nov,25-34,26315.96,all,NON FOOD,all,sales,month
2007,11,Nov,35-44,10895.34,all,DRY FOOD,all,sales,month
2007,11,Nov,35-44,5800.17,all,FRESH FOOD,all,sales,month
2007,11,Nov,35-44,1882.06,all,NON FOOD,all,sales,month
2007,11,Nov,45-54,5067.32,all,DRY FOOD,all,sales,month
2007,11,Nov,45-54,6844.44,all,FRESH FOOD,all,sales,month
2007,11,Nov,55-64,1382.14,all,FRESH FOOD,all,sales,month
2007,11,Nov,65+,86.55,all,DRY FOOD,all,sales,month
2007,11,Nov,65+,538.76,all,FRESH FOOD,all,sales,month
2007,12,Dec,19-24,2201.79,all,DRY FOOD,all,sales,month
2007,12,Dec,25-34,5245.76,all,DRY FOOD,all,sales,month
2007,12,Dec,25-34,3836.19,all,FRESH FOOD,all,sales,month
2007,12,Dec,25-34,22266.58,all,NON FOOD,all,sales,month
2007,12,Dec,35-44,9263.13,all,DRY FOOD,all,sales,month
2007,12,Dec,35-44,5105.08,all,FRESH FOOD,all,sales,month
2007,12,Dec,35-44,1920.29,all,NON FOOD,all,sales,month
2007,12,Dec,45-54,4130.52,all,DRY FOOD,all,sales,month
2007,12,Dec,45-54,6044.06,all,FRESH FOOD,all,sales,month
2007,12,Dec,55-64,1297.29,all,FRESH FOOD,all,sales,month
2007,12,Dec,65+,79.27,all,DRY FOOD,all,sales,month
2007,12,Dec,65+,249.81,all,FRESH FOOD,all,sales,month
2008,1,Jan,19-24,2145.53,all,DRY FOOD,all,sales,month
2008,1,Jan,25-34,5125.38,all,DRY FOOD,all,sales,month
2008,1,Jan,25-34,3290.07,all,FRESH FOOD,all,sales,month
2008,1,Jan,25-34,24777.93,all,NON FOOD,all,sales,month
2008,1,Jan,35-44,9112.78,all,DRY FOOD,all,sales,month
2008,1,Jan,35-44,5262.39,all,FRESH FOOD,all,sales,month
2008,1,Jan,35-44,1427.49,all,NON FOOD,all,sales,month
2008,1,Jan,45-54,4370.04,all,DRY FOOD,all,sales,month
2008,1,Jan,45-54,6513.27,all,FRESH FOOD,all,sales,month
2008,1,Jan,55-64,991.63,all,FRESH FOOD,all,sales,month
2008,1,Jan,65+,61.769999999999996,all,DRY FOOD,all,sales,month
2008,1,Jan,65+,294.27,all,FRESH FOOD,all,sales,month
2008,2,Feb,19-24,2790.51,all,DRY FOOD,all,sales,month
2008,2,Feb,25-34,5932.22,all,DRY FOOD,all,sales,month
2008,2,Feb,25-34,5075.99,all,FRESH FOOD,all,sales,month
2008,2,Feb,25-34,36683.26,all,NON FOOD,all,sales,month
2008,2,Feb,35-44,10609.65,all,DRY FOOD,all,sales,month
2008,2,Feb,35-44,6995.09,all,FRESH FOOD,all,sales,month
2008,2,Feb,35-44,2536.28,all,NON FOOD,all,sales,month
2008,2,Feb,45-54,4985.14,all,DRY FOOD,all,sales,month
2008,2,Feb,45-54,7718.12,all,FRESH FOOD,all,sales,month
2008,2,Feb,55-64,1030.63,all,FRESH FOOD,all,sales,month
2008,2,Feb,65+,88.25999999999999,all,DRY FOOD,all,sales,month
2008,2,Feb,65+,384.81,all,FRESH FOOD,all,sales,month
2008,3,Mar,19-24,1785.77,all,DRY FOOD,all,sales,month
2008,3,Mar,25-34,5500.19,all,DRY FOOD,all,sales,month
2008,3,Mar,25-34,4767.61,all,FRESH FOOD,all,sales,month
2008,3,Mar,25-34,27688.87,all,NON FOOD,all,sales,month
2008,3,Mar,35-44,8877.65,all,DRY FOOD,all,sales,month
2008,3,Mar,35-44,5305.75,all,FRESH FOOD,all,sales,month
2008,3,Mar,35-44,1560.99,all,NON FOOD,all,sales,month
2008,3,Mar,45-54,4001.05,all,DRY FOOD,all,sales,month
2008,3,Mar,45-54,6335.45,all,FRESH FOOD,all,sales,month
2008,3,Mar,55-64,1098.04,all,FRESH FOOD,all,sales,month
2008,3,Mar,65+,72.50999999999999,all,DRY FOOD,all,sales,month
2008,3,Mar,65+,470.69,all,FRESH FOOD,all,sales,month
2008,4,Apr,19-24,3436.7,all,DRY FOOD,all,sales,month
2008,4,Apr,25-34,4827.8,all,DRY FOOD,all,sales,month
2008,4,Apr,25-34,4775.29,all,FRESH FOOD,all,sales,month
2008,4,Apr,25-34,29613.99,all,NON FOOD,all,sales,month
2008,4,Apr,35-44,8759.79,all,DRY FOOD,all,sales,month
2008,4,Apr,35-44,4481.64,all,FRESH FOOD,all,sales,month
2008,4,Apr,35-44,1663.31,all,NON FOOD,all,sales,month
2008,4,Apr,45-54,4103.42,all,DRY FOOD,all,sales,month
2008,4,Apr,45-54,6102.21,all,FRESH FOOD,all,sales,month
2008,4,Apr,55-64,1022.1,all,FRESH FOOD,all,sales,month
2008,4,Apr,65+,40.12,all,DRY FOOD,all,sales,month
2008,4,Apr,65+,472.43,all,FRESH FOOD,all,sales,month
2008,5,May,19-24,2471.36,all,DRY FOOD,all,sales,month
2008,5,May,25-34,5527.2,all,DRY FOOD,all,sales,month
2008,5,May,25-34,5163.02,all,FRESH FOOD,all,sales,month
2008,5,May,25-34,39960.56,all,NON FOOD,all,sales,month
2008,5,May,35-44,11023.79,all,DRY FOOD,all,sales,month
2008,5,May,35-44,4844.76,all,FRESH FOOD,all,sales,month
2008,5,May,35-44,1962.2,all,NON FOOD,all,sales,month
2008,5,May,45-54,5881.37,all,DRY FOOD,all,sales,month
2008,5,May,45-54,7170.99,all,FRESH FOOD,all,sales,month
2008,5,May,55-64,1186.95,all,FRESH FOOD,all,sales,month
2008,5,May,65+,67.02,all,DRY FOOD,all,sales,month
2008,5,May,65+,410.64,all,FRESH FOOD,all,sales,month
2008,6,Jun,19-24,3582.94,all,DRY FOOD,all,sales,month
2008,6,Jun,25-34,4575.47,all,DRY FOOD,all,sales,month
2008,6,Jun,25-34,3882.84,all,FRESH FOOD,all,sales,month
2008,6,Jun,25-34,26221.66,all,NON FOOD,all,sales,month
2008,6,Jun,35-44,8773.18,all,DRY FOOD,all,sales,month
2008,6,Jun,35-44,4489.55,all,FRESH FOOD,all,sales,month
2008,6,Jun,35-44,1569.73,all,NON FOOD,all,sales,month
2008,6,Jun,45-54,4016.08,all,DRY FOOD,all,sales,month
2008,6,Jun,45-54,5719.05,all,FRESH FOOD,all,sales,month
2008,6,Jun,55-64,1493.86,all,FRESH FOOD,all,sales,month
2008,6,Jun,65+,64.25,all,DRY FOOD,all,sales,month
2008,6,Jun,65+,316.12,all,FRESH FOOD,all,sales,month
2008,7,Jul,19-24,1747.6100000000001,all,DRY FOOD,all,sales,month
2008,7,Jul,25-34,4444.07,all,DRY FOOD,all,sales,month
2008,7,Jul,25-34,3875.04,all,FRESH FOOD,all,sales,month
2008,7,Jul,25-34,23376.41,all,NON FOOD,all,sales,month
2008,7,Jul,35-44,8285.31,all,DRY FOOD,all,sales,month
2008,7,Jul,35-44,5390.38,all,FRESH FOOD,all,sales,month
2008,7,Jul,35-44,1485.98,all,NON FOOD,all,sales,month
2008,7,Jul,45-54,4217.22,all,DRY FOOD,all,sales,month
2008,7,Jul,45-54,4983.2300000000005,all,FRESH FOOD,all,sales,month
2008,7,Jul,55-64,652.23,all,FRESH FOOD,all,sales,month
2008,7,Jul,65+,58.29,all,DRY FOOD,all,sales,month
2008,7,Jul,65+,347.55,all,FRESH FOOD,all,sales,month
2008,8,Aug,19-24,2322.89,all,DRY FOOD,all,sales,month
2008,8,Aug,25-34,6456.96,all,DRY FOOD,all,sales,month
2008,8,Aug,25-34,4033.4900000000002,all,FRESH FOOD,all,sales,month
2008,8,Aug,25-34,28950.7,all,NON FOOD,all,sales,month
2008,8,Aug,35-44,9317.5,all,DRY FOOD,all,sales,month
2008,8,Aug,35-44,6925.24,all,FRESH FOOD,all,sales,month
2008,8,Aug,35-44,1943.81,all,NON FOOD,all,sales,month
2008,8,Aug,45-54,5705.95,all,DRY FOOD,all,sales,month
2008,8,Aug,45-54,7402.89,all,FRESH FOOD,all,sales,month
2008,8,Aug,55-64,1280.24,all,FRESH FOOD,all,sales,month
2008,8,Aug,65+,70.09,all,DRY FOOD,all,sales,month
2008,8,Aug,65+,444.36,all,FRESH FOOD,all,sales,month
2008,9,Sep,19-24,1671.5800000000002,all,DRY FOOD,all,sales,month
2008,9,Sep,25-34,5294.55,all,DRY FOOD,all,sales,month
2008,9,Sep,25-34,3572.82,all,FRESH FOOD,all,sales,month
2008,9,Sep,25-34,23083.09,all,NON FOOD,all,sales,month
2008,9,Sep,35-44,7919.1,all,DRY FOOD,all,sales,month
2008,9,Sep,35-44,5114.57,all,FRESH FOOD,all,sales,month
2008,9,Sep,35-44,1498.17,all,NON FOOD,all,sales,month
2008,9,Sep,45-54,5363.73,all,DRY FOOD,all,sales,month
2008,9,Sep,45-54,4871.36,all,FRESH FOOD,all,sales,month
2008,9,Sep,55-64,1128.55,all,FRESH FOOD,all,sales,month
2008,9,Sep,65+,48.32,all,DRY FOOD,all,sales,month
2008,9,Sep,65+,287.66,all,FRESH FOOD,all,sales,month
2008,10,Oct,19-24,2628.25,all,DRY FOOD,all,sales,month
2008,10,Oct,25-34,5753.35,all,DRY FOOD,all,sales,month
2008,10,Oct,25-34,3261.7400000000002,all,FRESH FOOD,all,sales,month
2008,10,Oct,25-34,22356.09,all,NON FOOD,all,sales,month
2008,10,Oct,35-44,9066.3,all,DRY FOOD,all,sales,month
2008,10,Oct,35-44,5333.77,all,FRESH FOOD,all,sales,month
2008,10,Oct,35-44,1128.19,all,NON FOOD,all,sales,month
2008,10,Oct,45-54,5323.25,all,DRY FOOD,all,sales,month
2008,10,Oct,45-54,6255.45,all,FRESH FOOD,all,sales,month
2008,10,Oct,55-64,601.17,all,FRESH FOOD,all,sales,month
2008,10,Oct,65+,67.26,all,DRY FOOD,all,sales,month
2008,10,Oct,65+,445.92,all,FRESH FOOD,all,sales,month
2008,11,Nov,19-24,2625.46,all,DRY FOOD,all,sales,month
2008,11,Nov,25-34,6847.99,all,DRY FOOD,all,sales,month
2008,11,Nov,25-34,4433.7,all,FRESH FOOD,all,sales,month
2008,11,Nov,25-34,27725.7,all,NON FOOD,all,sales,month
2008,11,Nov,35-44,12529.05,all,DRY FOOD,all,sales,month
2008,11,Nov,35-44,6585.8,all,FRESH FOOD,all,sales,month
2008,11,Nov,35-44,1844.53,all,NON FOOD,all,sales,month
2008,11,Nov,45-54,6172.98,all,DRY FOOD,all,sales,month
2008,11,Nov,45-54,7585.06,all,FRESH FOOD,all,sales,month
2008,11,Nov,55-64,1263.05,all,FRESH FOOD,all,sales,month
2008,11,Nov,65+,90.32,all,DRY FOOD,all,sales,month
2008,11,Nov,65+,421.05,all,FRESH FOOD,all,sales,month
2008,12,Dec,19-24,937.53,all,DRY FOOD,all,sales,month
2008,12,Dec,25-34,2382.3,all,DRY FOOD,all,sales,month
2008,12,Dec,25-34,1528.97,all,FRESH FOOD,all,sales,month
2008,12,Dec,25-34,11813.36,all,NON FOOD,all,sales,month
2008,12,Dec,35-44,3992.65,all,DRY FOOD,all,sales,month
2008,12,Dec,35-44,2276.35,all,FRESH FOOD,all,sales,month
2008,12,Dec,35-44,450.99,all,NON FOOD,all,sales,month
2008,12,Dec,45-54,1814.65,all,DRY FOOD,all,sales,month
2008,12,Dec,45-54,2497.1,all,FRESH FOOD,all,sales,month
2008,12,Dec,55-64,515.1,all,FRESH FOOD,all,sales,month
2008,12,Dec,65+,41.07,all,DRY FOOD,all,sales,month
2008,12,Dec,65+,135.82,all,FRESH FOOD,all,sales,month
2007,1,Jan,all,2498.65,all,DRY FOOD,all,sales,month
2007,1,Jan,all,1848.28,all,FRESH FOOD,all,sales,month
2007,1,Jan,all,241.06,all,NON FOOD,all,sales,month
2007,2,Feb,all,7982.91,all,DRY FOOD,all,sales,month
2007,2,Feb,all,6149.360000000001,all,FRESH FOOD,all,sales,month
2007,2,Feb,all,3625.0,all,NON FOOD,all,sales,month
2007,3,Mar,all,12256.01,all,DRY FOOD,all,sales,month
2007,3,Mar,all,9874.83,all,FRESH FOOD,all,sales,month
2007,3,Mar,all,9346.16,all,NON FOOD,all,sales,month
2007,4,Apr,all,19222.91,all,DRY FOOD,all,sales,month
2007,4,Apr,all,13222.35,all,FRESH FOOD,all,sales,month
2007,4,Apr,all,15622.78,all,NON FOOD,all,sales,month
2007,5,May,all,23601.16,all,DRY FOOD,all,sales,month
2007,5,May,all,17941.91,all,FRESH FOOD,all,sales,month
2007,5,May,all,30511.55,all,NON FOOD,all,sales,month
2007,6,Jun,all,19178.16,all,DRY FOOD,all,sales,month
2007,6,Jun,all,13382.73,all,FRESH FOOD,all,sales,month
2007,6,Jun,all,29898.460000000003,all,NON FOOD,all,sales,month
2007,7,Jul,all,18856.47,all,DRY FOOD,all,sales,month
2007,7,Jul,all,13606.21,all,FRESH FOOD,all,sales,month
2007,7,Jul,all,28327.31,all,NON FOOD,all,sales,month
2007,8,Aug,all,24029.5,all,DRY FOOD,all,sales,month
2007,8,Aug,all,17183.57,all,FRESH FOOD,all,sales,month
2007,8,Aug,all,29195.63,all,NON FOOD,all,sales,month
2007,9,Sep,all,21030.940000000002,all,DRY FOOD,all,sales,month
2007,9,Sep,all,13652.7,all,FRESH FOOD,all,sales,month
2007,9,Sep,all,21734.79,all,NON FOOD,all,sales,month
2007,10,Oct,all,20387.43,all,DRY FOOD,all,sales,month
2007,10,Oct,all,14915.97,all,FRESH FOOD,all,sales,month
2007,10,Oct,all,21561.99,all,NON FOOD,all,sales,month
2007,11,Nov,all,26230.47,all,DRY FOOD,all,sales,month
2007,11,Nov,all,19100.7,all,FRESH FOOD,all,sales,month
2007,11,Nov,all,28198.02,all,NON FOOD,all,sales,month
2007,12,Dec,all,20920.469999999998,all,DRY FOOD,all,sales,month
2007,12,Dec,all,16532.43,all,FRESH FOOD,all,sales,month
2007,12,Dec,all,24186.870000000003,all,NON FOOD,all,sales,month
2008,1,Jan,all,20815.500000000004,all,DRY FOOD,all,sales,month
2008,1,Jan,all,16351.630000000001,all,FRESH FOOD,all,sales,month
2008,1,Jan,all,26205.420000000002,all,NON FOOD,all,sales,month
2008,2,Feb,all,24405.780000000002,all,DRY FOOD,all,sales,month
2008,2,Feb,all,21204.64,all,FRESH FOOD,all,sales,month
2008,2,Feb,all,39219.54,all,NON FOOD,all,sales,month
2008,3,Mar,all,20237.170000000002,all,DRY FOOD,all,sales,month
2008,3,Mar,all,17977.54,all,FRESH FOOD,all,sales,month
