YEAR,CUSTOMER_AGE_GROUP,DEPARTMENT,CLASS,PRODUCT_DESC,TOTAL_VALUE,VAR_SP
2007,all,all,PRODUCE,APPLES GALA (BULK&BAG),1866.89,profit
2007,all,all,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1227.79,profit
2007,all,all,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,all,all,PRODUCE,AVOCADO,1643.8899999999999,profit
2007,all,all,PRODUCE,BANANAS,12425.56,profit
2007,all,all,PRODUCE,BROCCOLI WHOLE&CROWNS,1680.0,profit
2007,all,all,PRODUCE,CABBAGE,1272.98,profit
2007,all,all,PRODUCE,CANTALOUPE WHOLE,2301.12,profit
2007,all,all,PRODUCE,CARROTS MINI PEELED,5083.13,profit
2007,all,all,PRODUCE,CELERY,1221.2,profit
2007,all,all,PRODUCE,CORN YELLOW,1231.15,profit
2007,all,all,PRODUCE,CUCUMBERS,2245.5099999999998,profit
2007,all,all,PRODUCE,GARDEN PLUS,4467.98,profit
2007,all,all,PRODUCE,GARLIC WHOLE CLOVES,324.91,profit
2007,all,all,PRODUCE,GRAPES RED,5723.32,profit
2007,all,all,PRODUCE,GRAPES WHITE,5294.34,profit
2007,all,all,PRODUCE,HEAD LETTUCE,3241.95,profit
2007,all,all,PRODUCE,LEMONS,917.89,profit
2007,all,all,PRODUCE,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,all,all,PRODUCE,ONIONS OTHER,1102.03,profit
2007,all,all,PRODUCE,ONIONS SWEET (BULK&BAG),2732.92,profit
2007,all,all,PRODUCE,ONIONS YELLOW (BULK&BAG),2449.8199999999997,profit
2007,all,all,PRODUCE,ORANGES NAVELS ALL,789.9599999999999,profit
2007,all,all,PRODUCE,PEPPERS GREEN BELL,2511.1,profit
2007,all,all,PRODUCE,PEPPERS RED BELL,869.42,profit
2007,all,all,PRODUCE,POTATOES RUSSET (BULK&BAG),8088.92,profit
2007,all,all,PRODUCE,POTATOES SWEET&YAMS,1465.19,profit
2007,all,all,PRODUCE,REGULAR GARDEN,2113.75,profit
2007,all,all,PRODUCE,ROMA TOMATOES (BULK/PKG),1669.33,profit
2007,all,all,PRODUCE,SQUASH ZUCCHINI,741.52,profit
2007,all,all,PRODUCE,STRAWBERRIES,6738.78,profit
2007,all,all,PRODUCE,TOMATOES GRAPE,2075.33,profit
2007,all,all,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,4112.92,profit
2007,all,all,PRODUCE,TOMATOES VINE RIPE BULK,3337.41,profit
2007,all,all,PRODUCE,WATERMELON SEEDLESS WHOLE,1806.74,profit
2007,all,all,SALAD BAR,SALAD BAR FRESH FRUIT,5726.07,profit
2008,all,all,DELI,MEAT: LUNCHMEAT BULK,2598.22,profit
2008,all,all,DELI,MEAT: SAUS DRY BULK,3614.82,profit
2008,all,all,DELI,PREP FD: SIDE DISHES (HOT),5524.06,profit
2008,all,all,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,721.34,profit
2008,all,all,DRUG GM,CIGARETTES,4518.29,profit
2008,all,all,DRUG GM,NEWSPAPER,1228.9099999999999,profit
2008,all,all,GROCERY,APPLE JUICE & CIDER (OVER 50%,1577.34,profit
2008,all,all,GROCERY,BEANS GREEN: FS/WHL/CUT,1307.95,profit
2008,all,all,GROCERY,BUTTER,2342.84,profit
2008,all,all,GROCERY,CATSUP,736.4300000000001,profit
2008,all,all,GROCERY,CHOCOLATE MILK,6992.049999999999,profit
2008,all,all,GROCERY,CONDENSED SOUP,2366.7599999999998,profit
2008,all,all,GROCERY,CORN,1308.08,profit
2008,all,all,GROCERY,COTTAGE CHEESE,2107.64,profit
2008,all,all,GROCERY,CREAM CHEESE,4714.82,profit
2008,all,all,GROCERY,DAIRY CASE 100% PURE JUICE - O,2029.49,profit
2008,all,all,GROCERY,EGGS - LARGE,7071.74,profit
2008,all,all,GROCERY,EGGS - MEDIUM,1737.08,profit
2008,all,all,GROCERY,EGGS - X-LARGE,5933.46,profit
2008,all,all,GROCERY,FLUID MILK WHITE ONLY,81288.23999999999,profit
2008,all,all,GROCERY,HAMBURGER BUNS,3399.49,profit
2008,all,all,GROCERY,HOT DOG BUNS,3294.44,profit
2008,all,all,GROCERY,IWS SINGLE CHEESE,7728.25,profit
2008,all,all,GROCERY,MACARONI & CHEESE DNRS,1085.5,profit
2008,all,all,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,3147.83,profit
2008,all,all,GROCERY,MAINSTREAM WHITE BREAD,15833.509999999998,profit
2008,all,all,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,6941.08,profit
2008,all,all,GROCERY,POTATO CHIPS,1485.85,profit
2008,all,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,11571.8,profit
2008,all,all,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,1235.7,profit
2008,all,all,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,3554.5,profit
2008,all,all,GROCERY,SHREDDED CHEESE,7952.43,profit
2008,all,all,GROCERY,SNACK CAKE - MULTI PACK,675.54,profit
2008,all,all,GROCERY,SNACKS/APPETIZERS,1748.97,profit
2008,all,all,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,32498.03,profit
2008,all,all,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1324.58,profit
2008,all,all,GROCERY,SOUR CREAMS,1790.7,profit
2008,all,all,GROCERY,SUGAR,3445.44,profit
2008,all,all,GROCERY,TOILET TISSUE,2581.49,profit
2008,all,all,GROCERY,TORTILLA/NACHO CHIPS,5215.85,profit
2008,all,all,GROCERY,TUNA,1376.17,profit
2008,all,all,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2008,all,all,MEAT,CHICKEN BREAST BONELESS,14527.42,profit
2008,all,all,MEAT,LEAN,9953.82,profit
2008,all,all,MEAT,PRIMAL,10925.6,profit
2008,all,all,MEAT-PCKGD,ENTREES,2384.12,profit
2008,all,all,MEAT-PCKGD,PREMIUM - MEAT,2932.23,profit
2008,all,all,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2008,all,all,PASTRY,SW GDS:DONUTS,1972.06,profit
2008,all,all,PRODUCE,APPLES GALA (BULK&BAG),3069.32,profit
2008,all,all,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1819.47,profit
2008,all,all,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),2397.86,profit
2008,all,all,PRODUCE,AVOCADO,2058.48,profit
2008,all,all,PRODUCE,BANANAS,15921.14,profit
2008,all,all,PRODUCE,BROCCOLI WHOLE&CROWNS,3733.1,profit
2008,all,all,PRODUCE,CABBAGE,1354.6,profit
2008,all,all,PRODUCE,CANTALOUPE WHOLE,3624.91,profit
2008,all,all,PRODUCE,CARROTS MINI PEELED,6191.18,profit
2008,all,all,PRODUCE,CELERY,3136.0,profit
2008,all,all,PRODUCE,CORN YELLOW,1663.47,profit
2008,all,all,PRODUCE,CUCUMBERS,2869.9,profit
2008,all,all,PRODUCE,GARDEN PLUS,4858.719999999999,profit
2008,all,all,PRODUCE,GARLIC WHOLE CLOVES,438.52,profit
2008,all,all,PRODUCE,GRAPES RED,8312.84,profit
2008,all,all,PRODUCE,GRAPES WHITE,6487.82,profit
2008,all,all,PRODUCE,HEAD LETTUCE,4046.52,profit
2008,all,all,PRODUCE,LEMONS,1174.42,profit
2008,all,all,PRODUCE,MUSHROOMS WHITE SLICED PKG,1808.3899999999999,profit
2008,all,all,PRODUCE,ONIONS OTHER,1398.83,profit
2008,all,all,PRODUCE,ONIONS SWEET (BULK&BAG),2972.74,profit
2008,all,all,PRODUCE,ONIONS YELLOW (BULK&BAG),2890.48,profit
2008,all,all,PRODUCE,ORANGES NAVELS ALL,1404.7,profit
2008,all,all,PRODUCE,PEPPERS GREEN BELL,2947.85,profit
2008,all,all,PRODUCE,PEPPERS RED BELL,1603.32,profit
2008,all,all,PRODUCE,POTATOES RUSSET (BULK&BAG),9894.289999999999,profit
2008,all,all,PRODUCE,POTATOES SWEET&YAMS,1966.7,profit
2008,all,all,PRODUCE,REGULAR GARDEN,1902.6699999999998,profit
2008,all,all,PRODUCE,ROMA TOMATOES (BULK/PKG),2297.56,profit
2008,all,all,PRODUCE,SQUASH ZUCCHINI,928.77,profit
2008,all,all,PRODUCE,STRAWBERRIES,9408.33,profit
2008,all,all,PRODUCE,TOMATOES GRAPE,3867.0699999999997,profit
2008,all,all,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,6148.54,profit
2008,all,all,PRODUCE,TOMATOES VINE RIPE BULK,4259.81,profit
2008,all,all,PRODUCE,WATERMELON SEEDLESS WHOLE,2734.11,profit
2008,all,all,SALAD BAR,SALAD BAR FRESH FRUIT,6726.33,profit
2007,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,3602.06,profit
2007,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),5120.02,profit
2007,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,693.9399999999999,profit
2007,all,DRY FOOD,DRUG GM,CIGARETTES,3848.31,profit
2007,all,DRY FOOD,DRUG GM,NEWSPAPER,1206.19,profit
2007,all,DRY FOOD,GROCERY,APPLE JUICE & CIDER (OVER 50%,1692.91,profit
2007,all,DRY FOOD,GROCERY,BEANS GREEN: FS/WHL/CUT,947.17,profit
2007,all,DRY FOOD,GROCERY,BUTTER,1738.94,profit
2007,all,DRY FOOD,GROCERY,CATSUP,1645.02,profit
2007,all,DRY FOOD,GROCERY,CHOCOLATE MILK,5750.32,profit
2007,all,DRY FOOD,GROCERY,CONDENSED SOUP,2396.73,profit
2007,all,DRY FOOD,GROCERY,CORN,927.16,profit
2007,all,DRY FOOD,GROCERY,COTTAGE CHEESE,1917.79,profit
2007,all,DRY FOOD,GROCERY,CREAM CHEESE,3855.35,profit
2007,all,DRY FOOD,GROCERY,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,all,DRY FOOD,GROCERY,EGGS - LARGE,6253.76,profit
2007,all,DRY FOOD,GROCERY,EGGS - MEDIUM,1063.54,profit
2007,all,DRY FOOD,GROCERY,EGGS - X-LARGE,5313.59,profit
2007,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,65170.64,profit
2007,all,DRY FOOD,GROCERY,HAMBURGER BUNS,2777.83,profit
2007,all,DRY FOOD,GROCERY,HOT DOG BUNS,2693.5699999999997,profit
2007,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,7466.509999999999,profit
2007,all,DRY FOOD,GROCERY,MACARONI & CHEESE DNRS,988.65,profit
2007,all,DRY FOOD,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,2041.82,profit
2007,all,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,13792.41,profit
2007,all,DRY FOOD,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,4622.12,profit
2007,all,DRY FOOD,GROCERY,POTATO CHIPS,2041.04,profit
2007,all,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,9814.91,profit
2007,all,DRY FOOD,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,961.53,profit
2007,all,DRY FOOD,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,3502.9,profit
2007,all,DRY FOOD,GROCERY,SHREDDED CHEESE,5892.29,profit
2007,all,DRY FOOD,GROCERY,SNACK CAKE - MULTI PACK,476.58,profit
2007,all,DRY FOOD,GROCERY,SNACKS/APPETIZERS,1553.7,profit
2007,all,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,29616.36,profit
2007,all,DRY FOOD,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,all,DRY FOOD,GROCERY,SOUR CREAMS,1494.27,profit
2007,all,DRY FOOD,GROCERY,SUGAR,3200.93,profit
2007,all,DRY FOOD,GROCERY,TOILET TISSUE,2254.63,profit
2007,all,DRY FOOD,GROCERY,TORTILLA/NACHO CHIPS,4155.6900000000005,profit
2007,all,DRY FOOD,GROCERY,TUNA,940.37,profit
2007,all,NON FOOD,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2007,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,13311.05,profit
2007,all,FRESH FOOD,MEAT,LEAN,8216.26,profit
2007,all,FRESH FOOD,MEAT,PRIMAL,8453.78,profit
2007,all,FRESH FOOD,MEAT-PCKGD,ENTREES,2181.12,profit
2007,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,2766.69,profit
2007,all,NON FOOD,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2007,all,FRESH FOOD,PASTRY,SW GDS:DONUTS,1713.82,profit
2007,all,FRESH FOOD,PRODUCE,APPLES GALA (BULK&BAG),1866.89,profit
2007,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1227.79,profit
2007,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,all,FRESH FOOD,PRODUCE,AVOCADO,1643.8899999999999,profit
2007,all,FRESH FOOD,PRODUCE,BANANAS,12425.56,profit
2007,all,FRESH FOOD,PRODUCE,BROCCOLI WHOLE&CROWNS,1680.0,profit
2007,all,FRESH FOOD,PRODUCE,CABBAGE,1272.98,profit
2007,all,FRESH FOOD,PRODUCE,CANTALOUPE WHOLE,2301.12,profit
2007,all,FRESH FOOD,PRODUCE,CARROTS MINI PEELED,5083.13,profit
2007,all,FRESH FOOD,PRODUCE,CELERY,1221.2,profit
2007,all,FRESH FOOD,PRODUCE,CORN YELLOW,1231.15,profit
2007,all,FRESH FOOD,PRODUCE,CUCUMBERS,2245.5099999999998,profit
2007,all,FRESH FOOD,PRODUCE,GARDEN PLUS,4467.98,profit
2007,all,FRESH FOOD,PRODUCE,GARLIC WHOLE CLOVES,324.91,profit
2007,all,FRESH FOOD,PRODUCE,GRAPES RED,5723.32,profit
2007,all,FRESH FOOD,PRODUCE,GRAPES WHITE,5294.34,profit
2007,all,FRESH FOOD,PRODUCE,HEAD LETTUCE,3241.95,profit
2007,all,FRESH FOOD,PRODUCE,LEMONS,917.89,profit
2007,all,FRESH FOOD,PRODUCE,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,all,FRESH FOOD,PRODUCE,ONIONS OTHER,1102.03,profit
2007,all,FRESH FOOD,PRODUCE,ONIONS SWEET (BULK&BAG),2732.92,profit
2007,all,FRESH FOOD,PRODUCE,ONIONS YELLOW (BULK&BAG),2449.8199999999997,profit
2007,all,FRESH FOOD,PRODUCE,ORANGES NAVELS ALL,789.9599999999999,profit
2007,all,FRESH FOOD,PRODUCE,PEPPERS GREEN BELL,2511.1,profit
2007,all,FRESH FOOD,PRODUCE,PEPPERS RED BELL,869.42,profit
2007,all,FRESH FOOD,PRODUCE,POTATOES RUSSET (BULK&BAG),8088.92,profit
2007,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,1465.19,profit
2007,all,FRESH FOOD,PRODUCE,REGULAR GARDEN,2113.75,profit
2007,all,FRESH FOOD,PRODUCE,ROMA TOMATOES (BULK/PKG),1669.33,profit
2007,all,FRESH FOOD,PRODUCE,SQUASH ZUCCHINI,741.52,profit
2007,all,FRESH FOOD,PRODUCE,STRAWBERRIES,6738.78,profit
2007,all,FRESH FOOD,PRODUCE,TOMATOES GRAPE,2075.33,profit
2007,all,FRESH FOOD,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,4112.92,profit
2007,all,FRESH FOOD,PRODUCE,TOMATOES VINE RIPE BULK,3337.41,profit
2007,all,FRESH FOOD,PRODUCE,WATERMELON SEEDLESS WHOLE,1806.74,profit
2007,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,5726.07,profit
2008,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,2598.22,profit
2008,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,3614.82,profit
2008,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),5524.06,profit
2008,all,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,721.34,profit
2008,all,DRY FOOD,DRUG GM,CIGARETTES,4518.29,profit
2008,all,DRY FOOD,DRUG GM,NEWSPAPER,1228.9099999999999,profit
2008,all,DRY FOOD,GROCERY,APPLE JUICE & CIDER (OVER 50%,1577.34,profit
2008,all,DRY FOOD,GROCERY,BEANS GREEN: FS/WHL/CUT,1307.95,profit
2008,all,DRY FOOD,GROCERY,BUTTER,2342.84,profit
2008,all,DRY FOOD,GROCERY,CATSUP,736.4300000000001,profit
2008,all,DRY FOOD,GROCERY,CHOCOLATE MILK,6992.049999999999,profit
2008,all,DRY FOOD,GROCERY,CONDENSED SOUP,2366.7599999999998,profit
2008,all,DRY FOOD,GROCERY,CORN,1308.08,profit
2008,all,DRY FOOD,GROCERY,COTTAGE CHEESE,2107.64,profit
2008,all,DRY FOOD,GROCERY,CREAM CHEESE,4714.82,profit
2008,all,DRY FOOD,GROCERY,DAIRY CASE 100% PURE JUICE - O,2029.49,profit
2008,all,DRY FOOD,GROCERY,EGGS - LARGE,7071.74,profit
2008,all,DRY FOOD,GROCERY,EGGS - MEDIUM,1737.08,profit
2008,all,DRY FOOD,GROCERY,EGGS - X-LARGE,5933.46,profit
2008,all,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,81288.23999999999,profit
2008,all,DRY FOOD,GROCERY,HAMBURGER BUNS,3399.49,profit
2008,all,DRY FOOD,GROCERY,HOT DOG BUNS,3294.44,profit
2008,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,7728.25,profit
2008,all,DRY FOOD,GROCERY,MACARONI & CHEESE DNRS,1085.5,profit
2008,all,DRY FOOD,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,3147.83,profit
2008,all,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,15833.509999999998,profit
2008,all,DRY FOOD,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,6941.08,profit
2008,all,DRY FOOD,GROCERY,POTATO CHIPS,1485.85,profit
2008,all,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,11571.8,profit
2008,all,DRY FOOD,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,1235.7,profit
2008,all,DRY FOOD,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,3554.5,profit
2008,all,DRY FOOD,GROCERY,SHREDDED CHEESE,7952.43,profit
2008,all,DRY FOOD,GROCERY,SNACK CAKE - MULTI PACK,675.54,profit
2008,all,DRY FOOD,GROCERY,SNACKS/APPETIZERS,1748.97,profit
2008,all,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,32498.03,profit
2008,all,DRY FOOD,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1324.58,profit
2008,all,DRY FOOD,GROCERY,SOUR CREAMS,1790.7,profit
2008,all,DRY FOOD,GROCERY,SUGAR,3445.44,profit
2008,all,DRY FOOD,GROCERY,TOILET TISSUE,2581.49,profit
2008,all,DRY FOOD,GROCERY,TORTILLA/NACHO CHIPS,5215.85,profit
2008,all,DRY FOOD,GROCERY,TUNA,1376.17,profit
2008,all,NON FOOD,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2008,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,14527.42,profit
2008,all,FRESH FOOD,MEAT,LEAN,9953.82,profit
2008,all,FRESH FOOD,MEAT,PRIMAL,10925.6,profit
2008,all,FRESH FOOD,MEAT-PCKGD,ENTREES,2384.12,profit
2008,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,2932.23,profit
2008,all,NON FOOD,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2008,all,FRESH FOOD,PASTRY,SW GDS:DONUTS,1972.06,profit
2008,all,FRESH FOOD,PRODUCE,APPLES GALA (BULK&BAG),3069.32,profit
2008,all,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1819.47,profit
2008,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),2397.86,profit
2008,all,FRESH FOOD,PRODUCE,AVOCADO,2058.48,profit
2008,all,FRESH FOOD,PRODUCE,BANANAS,15921.14,profit
2008,all,FRESH FOOD,PRODUCE,BROCCOLI WHOLE&CROWNS,3733.1,profit
2008,all,FRESH FOOD,PRODUCE,CABBAGE,1354.6,profit
2008,all,FRESH FOOD,PRODUCE,CANTALOUPE WHOLE,3624.91,profit
2008,all,FRESH FOOD,PRODUCE,CARROTS MINI PEELED,6191.18,profit
2008,all,FRESH FOOD,PRODUCE,CELERY,3136.0,profit
2008,all,FRESH FOOD,PRODUCE,CORN YELLOW,1663.47,profit
2008,all,FRESH FOOD,PRODUCE,CUCUMBERS,2869.9,profit
2008,all,FRESH FOOD,PRODUCE,GARDEN PLUS,4858.719999999999,profit
2008,all,FRESH FOOD,PRODUCE,GARLIC WHOLE CLOVES,438.52,profit
2008,all,FRESH FOOD,PRODUCE,GRAPES RED,8312.84,profit
2008,all,FRESH FOOD,PRODUCE,GRAPES WHITE,6487.82,profit
2008,all,FRESH FOOD,PRODUCE,HEAD LETTUCE,4046.52,profit
2008,all,FRESH FOOD,PRODUCE,LEMONS,1174.42,profit
2008,all,FRESH FOOD,PRODUCE,MUSHROOMS WHITE SLICED PKG,1808.3899999999999,profit
2008,all,FRESH FOOD,PRODUCE,ONIONS OTHER,1398.83,profit
2008,all,FRESH FOOD,PRODUCE,ONIONS SWEET (BULK&BAG),2972.74,profit
2008,all,FRESH FOOD,PRODUCE,ONIONS YELLOW (BULK&BAG),2890.48,profit
2008,all,FRESH FOOD,PRODUCE,ORANGES NAVELS ALL,1404.7,profit
2008,all,FRESH FOOD,PRODUCE,PEPPERS GREEN BELL,2947.85,profit
2008,all,FRESH FOOD,PRODUCE,PEPPERS RED BELL,1603.32,profit
2008,all,FRESH FOOD,PRODUCE,POTATOES RUSSET (BULK&BAG),9894.289999999999,profit
2008,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,1966.7,profit
2008,all,FRESH FOOD,PRODUCE,REGULAR GARDEN,1902.6699999999998,profit
2008,all,FRESH FOOD,PRODUCE,ROMA TOMATOES (BULK/PKG),2297.56,profit
2008,all,FRESH FOOD,PRODUCE,SQUASH ZUCCHINI,928.77,profit
2008,all,FRESH FOOD,PRODUCE,STRAWBERRIES,9408.33,profit
2008,all,FRESH FOOD,PRODUCE,TOMATOES GRAPE,3867.0699999999997,profit
2008,all,FRESH FOOD,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,6148.54,profit
2008,all,FRESH FOOD,PRODUCE,TOMATOES VINE RIPE BULK,4259.81,profit
2008,all,FRESH FOOD,PRODUCE,WATERMELON SEEDLESS WHOLE,2734.11,profit
2008,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,6726.33,profit
2007,19-24,all,GROCERY,CHOCOLATE MILK,2082.94,profit
2007,19-24,all,GROCERY,HOT DOG BUNS,2693.5699999999997,profit
2007,19-24,all,GROCERY,MAINSTREAM WHITE BREAD,2259.34,profit
2007,19-24,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,1100.08,profit
2007,19-24,all,GROCERY,SNACKS/APPETIZERS,1553.7,profit
2007,19-24,all,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,12689.86,profit
2007,25-34,all,DELI,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,25-34,all,DELI,MEAT: SAUS DRY BULK,3602.06,profit
2007,25-34,all,DRUG GM,CIGARETTES,3848.31,profit
2007,25-34,all,DRUG GM,NEWSPAPER,1206.19,profit
2007,25-34,all,GROCERY,CATSUP,1645.02,profit
2007,25-34,all,GROCERY,CORN,927.16,profit
2007,25-34,all,GROCERY,COTTAGE CHEESE,1917.79,profit
2007,25-34,all,GROCERY,CREAM CHEESE,1882.99,profit
2007,25-34,all,GROCERY,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,25-34,all,GROCERY,EGGS - LARGE,2581.61,profit
2007,25-34,all,GROCERY,EGGS - MEDIUM,1063.54,profit
2007,25-34,all,GROCERY,FLUID MILK WHITE ONLY,11093.54,profit
2007,25-34,all,GROCERY,IWS SINGLE CHEESE,5212.8099999999995,profit
2007,25-34,all,GROCERY,MAINSTREAM WHITE BREAD,5830.1900000000005,profit
2007,25-34,all,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,3042.84,profit
2007,25-34,all,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,5319.41,profit
2007,25-34,all,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,25-34,all,GROCERY,SUGAR,3200.93,profit
2007,25-34,all,GROCERY,TORTILLA/NACHO CHIPS,2721.92,profit
2007,25-34,all,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2007,25-34,all,MEAT,CHICKEN BREAST BONELESS,13311.05,profit
2007,25-34,all,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2007,25-34,all,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,25-34,all,PRODUCE,AVOCADO,1643.8899999999999,profit
2007,25-34,all,PRODUCE,CANTALOUPE WHOLE,2301.12,profit
2007,25-34,all,PRODUCE,CORN YELLOW,1231.15,profit
2007,25-34,all,PRODUCE,HEAD LETTUCE,2738.8399999999997,profit
2007,25-34,all,PRODUCE,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,25-34,all,PRODUCE,ONIONS OTHER,1102.03,profit
2007,25-34,all,PRODUCE,ONIONS SWEET (BULK&BAG),1723.51,profit
2007,25-34,all,PRODUCE,PEPPERS GREEN BELL,2511.1,profit
2007,25-34,all,PRODUCE,ROMA TOMATOES (BULK/PKG),1669.33,profit
2007,25-34,all,PRODUCE,WATERMELON SEEDLESS WHOLE,1806.74,profit
2007,35-44,all,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,693.9399999999999,profit
2007,35-44,all,GROCERY,APPLE JUICE & CIDER (OVER 50%,1692.91,profit
2007,35-44,all,GROCERY,CHOCOLATE MILK,3667.38,profit
2007,35-44,all,GROCERY,CONDENSED SOUP,2396.73,profit
2007,35-44,all,GROCERY,EGGS - LARGE,3672.15,profit
2007,35-44,all,GROCERY,EGGS - X-LARGE,5313.59,profit
2007,35-44,all,GROCERY,FLUID MILK WHITE ONLY,35569.18,profit
2007,35-44,all,GROCERY,HAMBURGER BUNS,2777.83,profit
2007,35-44,all,GROCERY,IWS SINGLE CHEESE,2253.7,profit
2007,35-44,all,GROCERY,MAINSTREAM WHITE BREAD,2004.86,profit
2007,35-44,all,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,4622.12,profit
2007,35-44,all,GROCERY,POTATO CHIPS,2041.04,profit
2007,35-44,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,270.71999999999997,profit
2007,35-44,all,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,961.53,profit
2007,35-44,all,GROCERY,SHREDDED CHEESE,3042.79,profit
2007,35-44,all,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,11607.09,profit
2007,35-44,all,GROCERY,TOILET TISSUE,2254.63,profit
2007,35-44,all,GROCERY,TORTILLA/NACHO CHIPS,1433.77,profit
2007,35-44,all,GROCERY,TUNA,940.37,profit
2007,35-44,all,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2007,35-44,all,PASTRY,SW GDS:DONUTS,1713.82,profit
