YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,PRODUCT_DESC,VAR_SP,VAR_CM
2008,6,Jun,all,94.5,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2008,7,Jul,all,97.07000000000001,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2008,8,Aug,all,105.63,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2008,9,Sep,all,78.36,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2008,10,Oct,all,111.03,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2008,11,Nov,all,91.21,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2008,12,Dec,all,38.73,all,FRESH FOOD,PRODUCE,CABBAGE,profit,month
2007,1,Jan,35-44,30.259999999999998,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,2,Feb,35-44,133.37,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,3,Mar,35-44,3.42,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,5,May,35-44,20.53,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,6,Jun,35-44,338.24,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,7,Jul,35-44,297.68,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,8,Aug,35-44,207.51,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,9,Sep,35-44,143.45000000000002,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,10,Oct,35-44,163.76,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,1,Jan,45-54,62.13,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,2,Feb,45-54,65.63,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,3,Mar,45-54,361.18,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,4,Apr,45-54,327.8,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,5,May,45-54,563.08,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,6,Jun,45-54,220.82,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,7,Jul,45-54,43.97,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,8,Aug,45-54,32.85,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,9,Sep,45-54,75.39,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,10,Oct,45-54,428.83,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,11,Nov,45-54,534.07,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,12,Dec,45-54,394.79,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,1,Jan,35-44,108.82000000000001,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,2,Feb,35-44,446.71,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,3,Mar,35-44,98.84,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,4,Apr,35-44,3.54,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,5,May,35-44,19.7,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,6,Jun,35-44,199.29,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,7,Jul,35-44,443.5,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,8,Aug,35-44,475.24,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,9,Sep,35-44,62.89,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,10,Oct,35-44,7.1,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,1,Jan,45-54,493.69,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,2,Feb,45-54,270.31,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,3,Mar,45-54,400.3,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,4,Apr,45-54,468.49,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,5,May,45-54,696.89,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,6,Jun,45-54,458.4,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,7,Jul,45-54,79.38,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,8,Aug,45-54,82.7,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,9,Sep,45-54,219.26,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,10,Oct,45-54,528.07,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,11,Nov,45-54,543.97,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,12,Dec,45-54,193.10999999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,1,Jan,all,92.39,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,2,Feb,all,199.0,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,3,Mar,all,364.6,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,4,Apr,all,327.8,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,5,May,all,583.61,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,6,Jun,all,559.06,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,7,Jul,all,341.65,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,8,Aug,all,240.35999999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,9,Sep,all,218.84000000000003,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,10,Oct,all,592.5899999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,11,Nov,all,534.07,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,12,Dec,all,394.79,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,1,Jan,all,602.51,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,2,Feb,all,717.02,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,3,Mar,all,499.14,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,4,Apr,all,472.03000000000003,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,5,May,all,716.59,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,6,Jun,all,657.6899999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,7,Jul,all,522.88,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,8,Aug,all,557.94,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,9,Sep,all,282.15,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,10,Oct,all,535.1700000000001,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,11,Nov,all,543.97,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2008,12,Dec,all,193.10999999999999,all,FRESH FOOD,PRODUCE,GRAPES RED,profit,month
2007,1,Jan,35-44,6.71,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,2,Feb,35-44,24.64,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,3,Mar,35-44,45.45,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,4,Apr,35-44,69.32000000000001,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,5,May,35-44,91.96,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,6,Jun,35-44,109.08,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,7,Jul,35-44,99.18,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,8,Aug,35-44,191.38,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,9,Sep,35-44,240.68,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,10,Oct,35-44,244.28,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,11,Nov,35-44,134.04,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,12,Dec,35-44,102.31,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,1,Jan,35-44,130.62,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,2,Feb,35-44,118.5,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,3,Mar,35-44,105.06,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,4,Apr,35-44,134.87,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,5,May,35-44,100.22,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,6,Jun,35-44,127.17,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,7,Jul,35-44,110.07,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,8,Aug,35-44,245.85,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,9,Sep,35-44,193.66,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,10,Oct,35-44,261.06,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,11,Nov,35-44,205.61,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,12,Dec,35-44,73.44,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,1,Jan,all,6.71,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,2,Feb,all,24.64,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,3,Mar,all,45.45,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,4,Apr,all,69.32000000000001,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,5,May,all,91.96,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,6,Jun,all,109.08,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,7,Jul,all,99.18,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,8,Aug,all,191.38,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,9,Sep,all,240.68,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,10,Oct,all,244.28,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,11,Nov,all,134.04,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,12,Dec,all,102.31,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,1,Jan,all,130.62,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,2,Feb,all,118.5,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,3,Mar,all,105.06,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,4,Apr,all,134.87,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,5,May,all,100.22,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,6,Jun,all,127.17,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,7,Jul,all,110.07,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,8,Aug,all,245.85,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,9,Sep,all,193.66,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,10,Oct,all,261.06,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,11,Nov,all,205.61,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2008,12,Dec,all,73.44,all,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,profit,month
2007,1,Jan,35-44,95.28,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,2,Feb,35-44,164.97,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,3,Mar,35-44,270.48,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,4,Apr,35-44,397.21,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,5,May,35-44,425.95,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,6,Jun,35-44,327.19,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,7,Jul,35-44,375.34,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,8,Aug,35-44,399.15,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,9,Sep,35-44,312.78,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,10,Oct,35-44,356.69,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,11,Nov,35-44,455.12,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,12,Dec,35-44,371.98,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,1,Jan,35-44,370.15999999999997,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,2,Feb,35-44,360.85,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,3,Mar,35-44,377.82,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,4,Apr,35-44,419.94,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,5,May,35-44,381.22,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,6,Jun,35-44,294.76,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,7,Jul,35-44,379.39,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,8,Aug,35-44,498.69,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,9,Sep,35-44,345.44,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,10,Oct,35-44,343.89,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,11,Nov,35-44,375.4,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,12,Dec,35-44,208.9,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,1,Jan,all,95.28,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,2,Feb,all,164.97,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,3,Mar,all,270.48,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,4,Apr,all,397.21,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,5,May,all,425.95,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,6,Jun,all,327.19,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,7,Jul,all,375.34,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,8,Aug,all,399.15,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,9,Sep,all,312.78,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,10,Oct,all,356.69,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,11,Nov,all,455.12,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,12,Dec,all,371.98,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,1,Jan,all,370.15999999999997,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,2,Feb,all,360.85,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,3,Mar,all,377.82,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,4,Apr,all,419.94,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,5,May,all,381.22,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,6,Jun,all,294.76,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,7,Jul,all,379.39,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,8,Aug,all,498.69,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,9,Sep,all,345.44,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,10,Oct,all,343.89,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,11,Nov,all,375.4,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2008,12,Dec,all,208.9,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,month
2007,1,Jan,45-54,15.94,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,2,Feb,45-54,15.92,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,3,Mar,45-54,18.830000000000002,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,4,Apr,45-54,27.05,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,5,May,45-54,16.34,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,6,Jun,45-54,23.46,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,7,Jul,45-54,44.55,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,8,Aug,45-54,23.39,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,9,Sep,45-54,46.19,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,10,Oct,45-54,45.43,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,11,Nov,45-54,31.39,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,12,Dec,45-54,22.1,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,1,Jan,45-54,41.839999999999996,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,2,Feb,45-54,23.95,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,3,Mar,45-54,23.58,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,4,Apr,45-54,26.78,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,5,May,45-54,80.01,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,6,Jun,45-54,40.62,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,7,Jul,45-54,45.97,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,8,Aug,45-54,46.2,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,9,Sep,45-54,63.98,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,10,Oct,45-54,50.61,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,11,Nov,45-54,63.22,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,12,Dec,45-54,21.98,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,1,Jan,all,15.94,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,2,Feb,all,15.92,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,3,Mar,all,18.830000000000002,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,4,Apr,all,27.05,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,5,May,all,16.34,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,6,Jun,all,23.46,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,7,Jul,all,44.55,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,8,Aug,all,23.39,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,9,Sep,all,46.19,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,10,Oct,all,45.43,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,11,Nov,all,31.39,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,12,Dec,all,22.1,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,1,Jan,all,41.839999999999996,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,2,Feb,all,23.95,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,3,Mar,all,23.58,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,4,Apr,all,26.78,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,5,May,all,80.01,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,6,Jun,all,40.62,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,7,Jul,all,45.97,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,8,Aug,all,46.2,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,9,Sep,all,63.98,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,10,Oct,all,50.61,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,11,Nov,all,63.22,all,DRY FOOD,GROCERY,BUTTER,profit,month
2008,12,Dec,all,21.98,all,DRY FOOD,GROCERY,BUTTER,profit,month
2007,1,Jan,45-54,31.53,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,2,Feb,45-54,204.67,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,3,Mar,45-54,310.26,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,4,Apr,45-54,306.15,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,5,May,45-54,481.19,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,6,Jun,45-54,296.13,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,7,Jul,45-54,354.46,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,8,Aug,45-54,481.91,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,9,Sep,45-54,447.27,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,10,Oct,45-54,431.95,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,11,Nov,45-54,525.99,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,12,Dec,45-54,397.44,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,1,Jan,45-54,366.92,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,2,Feb,45-54,453.57,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,3,Mar,45-54,299.54,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,4,Apr,45-54,425.07,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,5,May,45-54,435.61,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,6,Jun,45-54,374.41,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,7,Jul,45-54,348.53000000000003,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,8,Aug,45-54,539.12,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,9,Sep,45-54,340.69,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,10,Oct,45-54,391.67,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,11,Nov,45-54,357.63,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,12,Dec,45-54,189.08,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,1,Jan,all,31.53,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,2,Feb,all,204.67,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,3,Mar,all,310.26,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,4,Apr,all,306.15,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,5,May,all,481.19,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,6,Jun,all,296.13,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,7,Jul,all,354.46,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,8,Aug,all,481.91,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,9,Sep,all,447.27,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,10,Oct,all,431.95,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,11,Nov,all,525.99,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,12,Dec,all,397.44,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,1,Jan,all,366.92,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,2,Feb,all,453.57,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,3,Mar,all,299.54,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,4,Apr,all,425.07,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,5,May,all,435.61,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,6,Jun,all,374.41,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,7,Jul,all,348.53000000000003,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,8,Aug,all,539.12,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,9,Sep,all,340.69,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,10,Oct,all,391.67,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,11,Nov,all,357.63,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2008,12,Dec,all,189.08,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,month
2007,1,Jan,45-54,95.17,all,FRESH FOOD,MEAT,PRIMAL,profit,month
2007,2,Feb,45-54,271.93,all,FRESH FOOD,MEAT,PRIMAL,profit,month
2007,3,Mar,45-54,227.9,all,FRESH FOOD,MEAT,PRIMAL,profit,month
2007,4,Apr,45-54,271.55,all,FRESH FOOD,MEAT,PRIMAL,profit,month
2007,5,May,45-54,989.75,all,FRESH FOOD,MEAT,PRIMAL,profit,month
2007,6,Jun,45-54,385.76,all,FRESH FOOD,MEAT,PRIMAL,profit,month
2007,7,Jul,45-54,804.61,all,FRESH FOOD,MEAT,PRIMAL,profit,month
