WEEK_NO,CLASS,SUB_CLASS,PRODUCT_DESC,YEAR,QUARTERS,DEPARTMENT,QUANTITY,DISCOUNT_YN,VAR_GRP
34,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,3,FRESH FOOD,3.0,0,Q
35,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,3,FRESH FOOD,3.0,1,Q
36,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,3,FRESH FOOD,9.0,1,Q
37,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,3,FRESH FOOD,3.0,0,Q
38,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,3,FRESH FOOD,8.0,1,Q
39,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,3,FRESH FOOD,17.0,0,Q
40,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,5.0,1,Q
41,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
42,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
43,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,1,Q
44,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,7.0,1,Q
45,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,6.0,0,Q
46,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,7.0,1,Q
47,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
48,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
49,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
50,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
51,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,12.0,0,Q
52,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2007,4,FRESH FOOD,3.0,0,Q
53,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,6.0,0,Q
54,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
55,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
56,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
57,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
58,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
59,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,1,Q
60,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
61,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,6.0,1,Q
62,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
63,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
64,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
65,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,1,FRESH FOOD,3.0,0,Q
66,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,1,Q
67,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
68,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,17.0,1,Q
69,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
70,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
71,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
72,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,6.0,0,Q
73,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
74,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,1,Q
75,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
76,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
77,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
78,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,2,FRESH FOOD,3.0,0,Q
79,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,6.0,0,Q
80,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,6.0,1,Q
81,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,3.0,0,Q
82,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,3.0,0,Q
83,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,6.0,0,Q
84,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,3.0,0,Q
85,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,16.0,1,Q
86,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,3.0,0,Q
87,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,8.0,1,Q
88,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,9.0,1,Q
89,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,3.0,0,Q
90,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,4.0,1,Q
91,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,3,FRESH FOOD,6.0,0,Q
92,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,4.0,1,Q
93,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,0,Q
94,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,10.0,0,Q
95,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,7.0,1,Q
96,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,0,Q
97,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,0,Q
98,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,0,Q
99,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,0,Q
100,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,10.0,0,Q
101,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,0,Q
102,PRODUCE,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS,2008,4,FRESH FOOD,3.0,1,Q
2,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,6.0,0,Q
3,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,5.0,0,Q
4,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,6.0,0,Q
5,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,9.0,0,Q
6,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,6.0,0,Q
7,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,3.0,0,Q
8,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,6.0,0,Q
9,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,7.0,0,Q
10,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,19.0,0,Q
11,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,6.0,0,Q
12,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,12.0,0,Q
13,PRODUCE,CITRUS,LEMONS,2007,1,FRESH FOOD,32.0,0,Q
14,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,12.0,0,Q
15,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,11.0,0,Q
16,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,11.0,0,Q
17,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,16.0,0,Q
18,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,15.0,0,Q
19,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,6.0,0,Q
20,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,30.0,0,Q
21,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,21.0,0,Q
22,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,8.0,0,Q
23,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,10.0,0,Q
24,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,11.0,0,Q
25,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,24.0,0,Q
26,PRODUCE,CITRUS,LEMONS,2007,2,FRESH FOOD,10.0,0,Q
27,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,10.0,0,Q
28,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,6.0,0,Q
29,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,29.0,0,Q
30,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,15.0,0,Q
31,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,20.0,0,Q
32,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,12.0,0,Q
33,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,6.0,0,Q
34,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,3.0,0,Q
35,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,6.0,0,Q
36,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,10.0,0,Q
37,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,9.0,0,Q
38,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,3.0,0,Q
39,PRODUCE,CITRUS,LEMONS,2007,3,FRESH FOOD,10.0,0,Q
40,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
41,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,12.0,1,Q
42,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
43,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
44,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
45,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
46,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
47,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
48,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
49,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
50,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,10.0,0,Q
51,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,7.0,0,Q
52,PRODUCE,CITRUS,LEMONS,2007,4,FRESH FOOD,12.0,1,Q
53,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,18.0,0,Q
54,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,10.0,0,Q
55,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,6.0,0,Q
56,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,15.0,0,Q
57,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,10.0,0,Q
58,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,6.0,0,Q
59,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,16.0,0,Q
60,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,15.0,0,Q
61,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,10.0,0,Q
62,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,11.0,1,Q
63,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,12.0,0,Q
64,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,15.0,0,Q
65,PRODUCE,CITRUS,LEMONS,2008,1,FRESH FOOD,15.0,0,Q
66,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,15.0,0,Q
67,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,6.0,0,Q
68,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,15.0,0,Q
69,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,19.0,0,Q
70,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,10.0,0,Q
71,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,10.0,0,Q
72,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,10.0,0,Q
73,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,10.0,0,Q
74,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,6.0,0,Q
75,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,6.0,0,Q
76,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,12.0,0,Q
77,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,10.0,0,Q
78,PRODUCE,CITRUS,LEMONS,2008,2,FRESH FOOD,10.0,0,Q
79,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,16.0,0,Q
80,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,19.0,0,Q
81,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,27.0,1,Q
82,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,16.0,0,Q
83,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,25.0,0,Q
84,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,10.0,0,Q
85,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,6.0,0,Q
86,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,3.0,0,Q
87,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,10.0,0,Q
88,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,26.0,0,Q
89,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,10.0,0,Q
90,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,36.0,0,Q
91,PRODUCE,CITRUS,LEMONS,2008,3,FRESH FOOD,26.0,0,Q
92,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,16.0,0,Q
93,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,38.0,1,Q
94,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,13.0,1,Q
95,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,16.0,0,Q
96,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,7.0,1,Q
97,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,14.0,1,Q
98,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,6.0,0,Q
99,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,6.0,0,Q
100,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,22.0,0,Q
101,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,10.0,0,Q
102,PRODUCE,CITRUS,LEMONS,2008,4,FRESH FOOD,6.0,1,Q
2,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,8.0,0,Q
3,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,14.0,0,Q
4,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,33.0,1,Q
5,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,17.0,0,Q
6,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,18.0,0,Q
7,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,48.0,1,Q
8,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,41.0,0,Q
9,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,25.0,0,Q
10,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,121.0,1,Q
11,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,47.0,1,Q
12,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,32.0,0,Q
13,PRODUCE,CORN,CORN YELLOW,2007,1,FRESH FOOD,46.0,0,Q
14,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,41.0,0,Q
15,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,187.0,1,Q
16,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,92.0,1,Q
17,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,30.0,0,Q
18,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,31.0,0,Q
19,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,36.0,0,Q
20,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,91.0,1,Q
21,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,98.0,1,Q
22,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,115.0,1,Q
23,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,28.0,1,Q
24,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,57.0,0,Q
25,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,41.0,0,Q
26,PRODUCE,CORN,CORN YELLOW,2007,2,FRESH FOOD,57.0,0,Q
27,PRODUCE,CORN,CORN YELLOW,2007,3,FRESH FOOD,13.0,0,Q
28,PRODUCE,CORN,CORN YELLOW,2007,3,FRESH FOOD,4.0,0,Q
29,PRODUCE,CORN,CORN YELLOW,2007,3,FRESH FOOD,0.0,0,Q
34,PRODUCE,CORN,CORN YELLOW,2007,3,FRESH FOOD,2.0,0,Q
35,PRODUCE,CORN,CORN YELLOW,2007,3,FRESH FOOD,8.0,0,Q
37,PRODUCE,CORN,CORN YELLOW,2007,3,FRESH FOOD,0.0,0,Q
46,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,13.0,1,Q
47,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,32.0,1,Q
48,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,14.0,0,Q
49,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,11.0,0,Q
50,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,6.0,0,Q
51,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,49.0,1,Q
52,PRODUCE,CORN,CORN YELLOW,2007,4,FRESH FOOD,25.0,0,Q
53,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,30.0,0,Q
54,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,36.0,0,Q
55,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,29.0,0,Q
56,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,21.0,0,Q
57,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,51.0,0,Q
58,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,47.0,1,Q
59,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,127.0,1,Q
60,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,60.0,1,Q
61,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,72.0,1,Q
62,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,161.0,1,Q
63,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,99.0,1,Q
64,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,99.0,1,Q
65,PRODUCE,CORN,CORN YELLOW,2008,1,FRESH FOOD,133.0,1,Q
66,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,63.0,0,Q
67,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,102.0,1,Q
68,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,94.0,1,Q
69,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,30.0,0,Q
70,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,59.0,0,Q
71,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,56.0,1,Q
72,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,60.0,1,Q
73,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,45.0,1,Q
74,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,61.0,1,Q
75,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,30.0,0,Q
76,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,53.0,0,Q
77,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,42.0,0,Q
78,PRODUCE,CORN,CORN YELLOW,2008,2,FRESH FOOD,24.0,0,Q
79,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,9.0,0,Q
80,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,15.0,0,Q
81,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,13.0,0,Q
82,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,12.0,0,Q
83,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,12.0,0,Q
84,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,8.0,0,Q
85,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,18.0,0,Q
86,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,1.0,0,Q
87,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,6.0,0,Q
88,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,22.0,0,Q
89,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,6.0,0,Q
91,PRODUCE,CORN,CORN YELLOW,2008,3,FRESH FOOD,1.0,0,Q
92,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,6.0,0,Q
93,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,8.0,0,Q
94,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,5.0,0,Q
95,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,11.0,0,Q
96,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,2.0,0,Q
98,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,2.0,0,Q
99,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,2.0,0,Q
100,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,6.0,0,Q
101,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,6.0,0,Q
102,PRODUCE,CORN,CORN YELLOW,2008,4,FRESH FOOD,18.0,0,Q
2,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
3,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,6.0,0,Q
4,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
5,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
6,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,3.0,0,Q
7,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
8,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
9,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
10,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,1.0,0,Q
11,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,6.0,0,Q
12,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,3.0,1,Q
13,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,1,FRESH FOOD,3.0,0,Q
14,PRODUCE,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,2007,2,FRESH FOOD,3.0,0,Q
